id,_id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
73,590481173863452abf32c412,0,0,534,100.0,100.0,13,60772,0,0,4,-4,0.0,1,230,1,2.1,2.6,1,Thibaut,1.6,27,0,45.6,73,False,453.8,0,0,0,0,2880,,59,0,0,0,60772.jpg,3.8,0,61,Courtois,13.9,False,13.0,a,4,8,0.0,120,497692,2766,424298,11258,0.3,20.3,Courtois,1
74,590481173863452abf32c413,0,0,9,,,0,40349,0,0,-3,3,0.0,0,150,1,0.7,1.2,0,Asmir,0.2,2,0,1.1,74,False,10.8,0,0,0,0,90,,47,0,0,0,40349.jpg,1.0,0,1,Begovic,0.2,False,1.0,a,4,8,0.0,1,2014,16,6757,119,0.0,0.2,Begovic,0
75,590481173863452abf32c414,0,0,69,100.0,100.0,1,1718,0,0,-3,3,23.1,0,228,2,0.7,1.2,1,John,0.2,5,0,13.3,75,False,64.8,0,0,0,0,372,,52,0,0,0,1718.jpg,2.0,0,0,Terry,1.5,False,26.0,a,4,8,46.0,12,57573,35,188289,66,0.0,2.3,Terry,1
76,590481173863452abf32c415,1,2,143,0.0,0.0,1,41135,0,0,-4,4,69.4,0,414,2,0.0,0.0,0,Branislav,0.0,9,0,29.4,76,False,114.6,0,0,0,0,589,Transferred to Zenit St Petersburg ,56,0,0,0,41135.jpg,1.8,0,0,Ivanovic,2.7,False,2.0,u,4,8,112.0,23,34531,23,193999,249,0.0,4.1,Ivanovic,2
77,590481173863452abf32c416,3,17,728,,,13,41328,0,0,4,-4,335.9,1,470,2,2.7,3.2,1,César,2.2,29,0,106.2,77,False,638.2,0,0,0,0,2970,,64,0,0,0,41328.jpg,4.0,0,0,Azpilicueta,16.8,False,28.0,a,4,8,86.0,133,736043,4470,595347,15000,0.3,20.8,Azpilicueta,3
78,590481173863452abf32c417,0,12,666,100.0,75.0,13,19419,0,0,6,-6,94.6,2,283,2,2.7,2.4,7,Gary,2.2,29,5,114.8,78,True,735.2,0,0,0,0,2963,,66,1,0,0,19419.jpg,4.4,0,0,Cahill,14.1,False,24.0,a,4,8,317.0,146,646674,6352,352857,12685,0.3,22.1,Cahill,4
79,590481173863452abf32c418,0,0,33,100.0,100.0,0,103192,0,0,-2,2,1.6,0,185,2,1.1,1.6,0,Kurt,0.6,5,0,2.6,79,False,24.0,0,0,0,0,155,,53,0,0,0,103192.jpg,1.0,0,0,Zouma,0.2,False,5.0,a,4,8,0.0,7,2916,82,8184,136,0.1,1.3,Zouma,0
80,590481173863452abf32c419,0,0,0,0.0,0.0,0,118335,0,0,0,0,0.0,0,138,2,0.0,0.0,0,Abdul Rahman,0.0,0,0,0.0,80,False,0.0,0,0,0,0,0,Signed for Schalke in season-long loan deal,55,0,0,0,118335.jpg,0.0,0,0,Baba,0.0,False,6.0,u,4,8,0.0,0,348,3,1438,10,0.0,0.0,Baba Rahman,0
81,590481173863452abf32c41a,0,0,0,0.0,0.0,0,163793,0,0,-1,1,0.0,0,18,2,0.0,0.0,0,Matt,0.0,0,0,0.0,81,False,0.0,0,0,0,0,0,Joined Vitesse Arnhem in season-long loan deal,44,0,0,0,163793.jpg,0.0,0,0,Miazga,0.1,False,20.0,u,4,8,0.0,0,467,0,3907,5,0.0,0.0,Miazga,0
82,590481173863452abf32c41b,8,31,781,100.0,100.0,14,42786,1,-1,5,-5,1066.7,5,476,3,8.3,8.8,9,Eden,7.8,25,15,301.1,82,True,955.8,0,0,0,0,2596,,105,0,1,0,42786.jpg,6.5,0,0,Hazard,32.3,False,10.0,a,4,8,987.0,202,2443636,68866,1983271,7175,0.7,19.4,Hazard,2
83,590481173863452abf32c41c,10,11,391,100.0,100.0,2,17878,0,0,-6,6,589.5,2,617,3,3.9,4.4,4,Cesc,3.4,13,4,130.1,83,False,459.6,0,0,0,0,1049,,69,0,0,0,17878.jpg,3.7,0,0,Fàbregas,1.9,False,4.0,a,4,8,252.0,88,104333,1530,280323,1203,0.5,12.8,Fàbregas,8
84,590481173863452abf32c41d,1,0,104,0.0,0.0,1,61262,0,0,-4,4,197.4,0,321,3,0.0,0.0,0,Oscar,0.0,6,0,42.2,84,False,97.4,0,0,0,0,455,Transferred to Shanghai SIPG,71,0,0,0,61262.jpg,1.9,0,0,dos Santos Emboaba Junior,0.5,False,8.0,u,4,8,128.0,17,23183,10,65568,39,0.0,2.4,Oscar,1
85,590481173863452abf32c41e,0,0,0,0.0,0.0,0,66733,0,0,-1,1,0.0,0,8,3,0.0,0.0,0,Juan,0.0,0,0,0.0,85,False,0.0,0,0,0,0,0,Joined Juventus on three-season loan deal,69,0,0,0,66733.jpg,0.0,0,0,Cuadrado,0.5,False,17.0,u,4,8,0.0,0,772,7,54118,24,0.0,0.0,Cuadrado,0
86,590481173863452abf32c41f,2,11,353,100.0,100.0,6,47431,0,0,-5,5,658.5,4,512,3,1.5,2.0,1,Willian,1.0,15,6,143.2,86,False,372.0,0,0,0,0,1313,,70,0,0,0,47431.jpg,3.2,0,0,Borges Da Silva,3.3,False,22.0,a,4,8,405.0,92,238270,1244,485203,1003,0.1,13.1,Willian,3
87,590481173863452abf32c420,7,1,471,100.0,100.0,12,62398,0,0,-2,2,393.7,0,373,3,2.1,2.6,2,Nemanja,1.6,24,0,107.4,87,False,454.8,0,0,0,0,2424,,48,0,0,0,62398.jpg,2.8,0,0,Matic,3.0,False,21.0,a,4,8,224.0,88,276393,2119,279406,1602,0.3,18.3,Matic,4
88,590481173863452abf32c421,0,0,16,100.0,100.0,0,126187,0,0,-5,5,3.9,0,68,3,1.1,1.6,0,Ruben,0.6,0,0,3.4,88,False,3.8,0,0,0,0,35,,50,0,0,0,126187.jpg,1.0,0,0,Loftus-Cheek,0.1,False,14.0,a,4,8,25.0,6,450,4,4043,8,0.1,1.2,Loftus-Cheek,0
89,590481173863452abf32c422,0,0,0,0.0,0.0,0,28495,0,0,-1,1,0.0,0,209,3,0.0,0.0,0,John Obi,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,Joined  Chinese side Tianjin TEDA on 6/1,44,0,0,0,28495.jpg,0.0,0,0,Mikel,0.1,False,12.0,u,4,8,0.0,0,1956,1,5315,6,0.0,0.0,Mikel,0
90,590481173863452abf32c423,9,15,485,100.0,100.0,12,49579,0,0,-6,6,578.3,4,399,3,2.7,3.2,4,Pedro,2.2,15,7,168.8,90,False,541.2,0,0,0,0,1877,,69,0,0,0,49579.jpg,4.5,0,0,Rodríguez Ledesma,6.5,False,11.0,a,4,8,586.0,135,950551,7914,721122,25739,0.3,19.6,Pedro,6
91,590481173863452abf32c424,0,0,0,0.0,0.0,0,110504,0,0,-1,1,0.0,0,101,3,0.0,0.0,0,Bertrand,0.0,0,0,0.0,91,False,0.0,0,0,0,0,0,Season-long loan to Ajax,54,0,0,0,110504.jpg,0.0,0,0,Traore,0.0,False,14.0,u,4,8,0.0,0,233,5,2407,4,0.0,0.0,Traore,0
92,590481173863452abf32c425,3,6,417,100.0,100.0,14,49013,0,0,0,0,386.3,1,127,3,1.3,1.8,2,Victor,0.8,14,3,140.2,92,False,476.4,0,0,0,0,2130,,55,0,0,0,49013.jpg,3.1,0,0,Moses,1.9,False,15.0,a,4,8,540.0,94,333013,3171,275599,2617,0.1,17.1,Moses,4
93,590481173863452abf32c426,0,0,0,0.0,0.0,0,82660,0,0,-1,1,0.0,0,81,3,0.0,0.0,0,Marco,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,Loaned to PSV Eindhoven,49,0,0,0,82660.jpg,0.0,0,0,Van Ginkel,0.0,False,,u,4,8,0.0,0,151,2,1216,1,0.0,0.0,Van Ginkel,0
94,590481173863452abf32c427,0,0,2,100.0,100.0,0,167767,0,0,-4,4,0.4,0,86,3,0.5,1.0,0,Robert Kenedy,0.0,0,0,0.1,94,False,0.2,0,0,0,0,16,,51,0,0,0,167767.jpg,1.0,0,0,Nunes do Nascimento,0.0,False,16.0,a,4,8,0.0,1,1263,2,2241,1,0.0,0.2,Kenedy,0
95,590481173863452abf32c428,1,1,507,100.0,100.0,12,116594,0,0,-3,3,396.1,0,501,3,2.5,3.0,1,N'Golo,2.0,29,1,111.2,95,False,478.8,0,0,0,0,2868,,47,0,0,0,116594.jpg,2.4,0,0,Kanté,11.9,False,7.0,a,4,8,240.0,76,299330,3912,783632,4074,0.4,16.2,Kanté,9
96,590481173863452abf32c429,1,1,68,,,0,94245,0,0,-5,5,26.4,0,0,4,0.7,1.2,0,Michy,0.2,0,1,16.8,96,False,57.8,0,0,0,0,127,,85,0,0,0,94245.jpg,1.5,0,0,Batshuayi,0.9,False,23.0,a,4,8,88.0,25,61011,23,130235,76,0.0,2.9,Batshuayi,0
97,590481173863452abf32c42a,10,25,621,100.0,100.0,11,18507,0,0,8,-8,559.0,4,533,4,6.1,6.6,16,Diego,5.6,29,19,313.9,97,True,918.6,0,0,0,0,2752,,103,0,1,0,18507.jpg,5.9,0,0,Da Silva Costa,30.8,False,19.0,a,4,8,1672.0,183,3741058,90323,2918597,16083,0.5,17.8,Costa,8
98,590481173863452abf32c42b,0,0,11,100.0,100.0,1,38419,0,0,-3,3,16.1,0,62,4,0.0,-2.5,0,Loïc,0.0,2,0,7.5,98,False,12.6,0,0,0,0,114,,62,0,0,0,38419.jpg,1.3,0,0,Remy,0.2,False,8.0,a,5,31,51.0,5,18245,44,25418,37,0.0,0.8,Remy,0
99,590481173863452abf32c42c,0,0,0,100.0,100.0,0,11554,0,0,-2,2,0.0,0,13,1,0.0,-2.5,0,Julian,0.0,0,0,0.0,99,False,0.0,0,0,0,0,0,,43,0,0,0,11554.jpg,0.0,0,0,Speroni,0.2,False,1.0,a,5,31,0.0,0,1276,8,7329,27,0.0,0.0,Speroni,0
100,590481173863452abf32c42d,0,4,437,100.0,100.0,6,20066,0,0,-2,2,21.1,2,266,1,3.3,4.1,5,Wayne,3.3,37,0,55.8,100,False,536.0,0,0,0,0,2250,,43,0,0,0,20066.jpg,3.3,0,75,Hennessey,3.4,False,13.0,a,5,31,0.0,82,119576,7348,151298,3322,0.8,19.1,Hennessey,1
101,590481173863452abf32c42e,0,0,0,0.0,0.0,0,58376,0,0,-2,2,0.0,0,82,1,0.0,0.0,0,Alex,0.0,0,0,0.0,101,False,0.0,0,0,0,0,0,Hamstring injury - Unknown return date,43,0,0,0,58376.jpg,0.0,0,0,McCarthy,0.1,False,13.0,i,13,20,0.0,0,792,10,5959,26,0.0,0.0,McCarthy,0
102,590481173863452abf32c42f,0,0,120,100.0,100.0,0,44413,0,0,-3,3,0.0,0,0,1,0.0,-2.5,0,Steve,0.0,17,0,18.2,102,False,182.8,0,0,0,0,810,,42,0,0,0,44413.jpg,2.1,0,24,Mandanda,1.9,False,30.0,a,5,31,0.0,19,43532,52,140806,277,0.0,4.5,Mandanda,0
103,590481173863452abf32c430,0,5,330,0.0,100.0,5,49413,0,0,-1,1,35.1,2,221,2,0.0,-1.5,2,James,0.5,34,3,69.2,103,False,453.8,0,0,0,0,1799,Ankle injury - Unknown return date,49,0,0,0,49413.jpg,3.1,0,0,Tomkins,0.2,False,5.0,i,5,31,202.0,68,21880,91,22314,496,0.1,13.9,Tomkins,4
104,590481173863452abf32c431,1,4,310,0.0,0.0,2,19188,0,0,-3,3,73.1,2,480,2,0.0,0.0,0,Scott,0.2,36,3,96.0,104,False,459.0,0,0,0,0,1752,Knee injury - Expected back 21 May,52,0,0,0,19188.jpg,2.7,0,0,Dann,2.2,False,6.0,i,5,31,426.0,61,110298,78,303454,1137,0.0,11.7,Dann,2
105,590481173863452abf32c432,1,7,510,,,6,55494,0,0,-2,2,250.3,0,333,2,2.2,1.9,3,Joel,2.2,54,0,93.1,105,False,555.2,0,0,0,0,3057,,48,0,0,0,55494.jpg,2.3,0,0,Ward,1.1,False,2.0,a,5,31,123.0,78,51601,2650,52136,1478,0.5,16.3,Ward,7
106,590481173863452abf32c433,2,0,269,,,1,58786,0,0,-3,3,124.6,0,96,2,2.2,1.9,4,Martin,2.2,37,0,54.3,106,False,359.0,0,0,0,0,1779,,42,0,0,0,58786.jpg,1.5,0,0,Kelly,0.7,False,34.0,a,5,31,57.0,38,57158,5453,47753,589,0.5,9.0,Kelly,3
107,590481173863452abf32c434,2,3,324,100.0,100.0,3,7906,0,0,-2,2,79.1,1,366,2,0.7,-1.1,2,Damien,0.7,35,0,58.8,107,False,462.2,0,0,0,0,1904,,48,0,0,0,7906.jpg,1.9,0,0,Delaney,0.5,False,27.0,a,5,31,48.0,50,15041,164,38530,165,0.1,10.4,Delaney,7
108,590481173863452abf32c435,0,0,37,0.0,0.0,0,79228,0,0,-4,4,33.5,0,354,2,0.0,0.0,0,Pape,0.0,3,0,9.7,108,False,53.6,0,0,0,0,270,Thigh injury - Unknown return date,41,0,0,0,79228.jpg,2.0,0,0,Souaré,0.2,False,23.0,i,5,31,9.0,6,20698,21,53980,44,0.0,1.5,Souaré,0
109,590481173863452abf32c436,4,3,172,0.0,0.0,3,55452,0,0,-3,3,326.7,0,469,3,0.0,0.0,0,Yannick,0.0,14,1,81.8,109,False,238.0,0,0,0,0,1048,Knee injury - Unknown return date,57,0,0,0,55452.jpg,3.2,0,0,Bolasie,1.7,False,14.0,i,6,11,252.0,45,292977,17,420517,189,0.0,7.9,Bolasie,3
110,590481173863452abf32c437,5,6,444,100.0,100.0,6,19197,0,0,-4,4,847.4,0,381,3,3.0,3.5,9,Jason,3.0,44,0,172.4,110,False,441.8,0,0,0,0,2733,,51,0,0,0,19197.jpg,2.5,0,0,Puncheon,0.7,False,42.0,a,5,31,435.0,81,80370,1889,101243,521,0.6,15.9,Puncheon,8
111,590481173863452abf32c438,11,13,441,100.0,100.0,6,82403,0,0,5,-5,543.7,4,353,3,4.8,7.1,3,Wilfried,4.8,47,6,197.6,111,False,676.2,0,0,0,0,2671,,60,0,0,0,82403.jpg,4.4,0,0,Zaha,16.9,False,11.0,a,5,31,757.0,136,1464205,35920,850143,43489,0.8,22.7,Zaha,7
112,590481173863452abf32c439,0,0,8,0.0,0.0,0,59115,0,0,0,0,31.2,0,118,3,0.0,0.0,0,Mile,0.0,1,0,4.3,112,False,11.8,0,0,0,0,90,Joined Aston Villa on 17/8,45,0,0,0,59115.jpg,2.0,0,0,Jedinak,0.1,False,15.0,u,5,31,0.0,2,1373,7,25948,14,0.0,0.4,Jedinak,0
113,590481173863452abf32c43a,1,1,201,100.0,100.0,2,18805,0,0,-2,2,109.9,0,121,3,0.0,-2.5,0,Joe,0.0,26,1,31.5,113,False,158.2,0,0,0,0,1160,,43,0,0,0,18805.jpg,2.2,0,0,Ledley,0.4,False,16.0,a,5,31,48.0,40,27836,53,39742,213,0.0,9.3,Ledley,1
114,590481173863452abf32c43b,2,8,321,100.0,100.0,3,50471,0,0,-3,3,222.0,1,282,3,0.8,-0.9,3,James,0.8,31,5,84.9,114,False,369.4,0,0,0,0,1750,,47,0,0,0,50471.jpg,3.3,0,0,McArthur,1.0,False,18.0,a,5,31,264.0,83,228117,434,200075,1171,0.2,17.7,McArthur,5
115,590481173863452abf32c43c,0,0,17,0.0,0.0,0,49438,0,0,-3,3,14.1,0,54,3,0.0,0.0,0,Jordon,0.0,1,0,3.1,115,False,15.6,0,0,0,0,53,Joined Reading on loan from 31/1 until the end of the season,42,0,0,0,49438.jpg,1.0,0,0,Mutch,0.3,False,22.0,u,5,31,0.0,4,20292,9,21354,200,0.0,1.0,Mutch,0
116,590481173863452abf32c43d,0,0,0,0.0,0.0,0,103100,0,0,0,0,0.0,0,1,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,116,False,0.0,0,0,0,0,0,Joined Ipswich in season-long loan deal,45,0,0,0,103100.jpg,0.0,0,0,Williams,0.0,False,20.0,u,5,31,0.0,0,264,6,1207,2,0.0,0.0,Williams,0
117,590481173863452abf32c43e,1,0,100,100.0,100.0,2,75773,0,0,-3,3,124.2,0,56,3,0.0,-2.5,0,Chung-yong,0.0,10,0,23.7,117,False,69.6,0,0,0,0,437,,42,0,0,0,75773.jpg,1.6,0,0,Lee,0.3,False,14.0,a,5,31,44.0,23,19360,56,19501,220,0.0,5.5,Lee Chung-yong,0
118,590481173863452abf32c43f,4,6,410,100.0,100.0,6,27341,0,0,-4,4,567.4,1,397,3,4.3,6.1,6,Yohan,4.3,41,4,146.8,118,False,427.4,0,0,0,0,2064,,56,0,1,0,27341.jpg,2.9,0,0,Cabaye,1.6,False,7.0,a,5,31,474.0,89,55675,4898,142804,2261,0.8,15.9,Cabaye,6
119,590481173863452abf32c440,0,0,26,100.0,100.0,0,44343,0,0,-2,2,25.5,0,220,3,0.2,-2.1,0,Bakary,0.2,5,0,7.0,119,False,19.4,0,0,0,0,112,,53,0,0,0,44343.jpg,1.0,0,0,Sako,0.0,False,26.0,a,5,31,24.0,6,925,29,1379,39,0.0,1.1,Sako,0
120,590481173863452abf32c441,7,16,465,100.0,100.0,6,60252,0,0,-7,7,778.7,2,315,3,5.3,8.1,4,Andros,5.3,34,3,180.7,120,False,530.6,0,0,0,0,2300,,58,0,0,0,60252.jpg,3.3,0,0,Townsend,3.3,False,10.0,a,5,31,501.0,110,177734,10833,274879,10202,0.9,19.0,Townsend,4
121,590481173863452abf32c442,0,0,51,100.0,100.0,0,28541,0,0,-1,1,21.3,0,12,4,0.3,-1.9,2,Fraizer,0.3,3,1,12.7,121,False,41.0,0,0,0,0,133,,44,0,0,0,28541.jpg,1.4,0,0,Campbell,1.0,False,9.0,a,5,31,66.0,14,88154,399,83608,679,0.1,3.2,Campbell,0
122,590481173863452abf32c443,0,0,59,0.0,0.0,0,59125,0,0,-5,5,36.2,0,225,4,0.0,0.0,0,Connor,0.0,6,2,25.0,122,False,87.6,0,0,0,0,412,Knee injury - Unknown return date,55,0,0,0,59125.jpg,2.3,0,0,Wickham,0.3,False,21.0,i,5,31,132.0,18,14549,24,51637,39,0.0,3.3,Wickham,1
123,590481173863452abf32c444,1,5,362,,,9,78315,0,0,-3,3,10.0,1,110,1,0.7,2.2,0,Joel,1.2,17,0,38.5,123,False,375.2,0,0,0,0,1557,,47,0,0,0,78315.jpg,4.4,0,46,Robles,1.2,False,1.0,a,6,11,0.0,80,75927,113,37990,7326,0.3,17.0,Robles,2
124,590481173863452abf32c445,0,3,283,100.0,100.0,4,10318,0,0,-3,3,0.1,1,151,1,0.9,2.4,7,Maarten,1.4,20,0,32.1,124,False,320.6,0,0,0,0,1503,,47,1,0,2,10318.jpg,3.8,0,38,Stekelenburg,1.8,False,22.0,a,6,11,0.0,64,205850,352,215590,302,0.3,13.6,Stekelenburg,2
125,590481173863452abf32c446,4,14,571,100.0,100.0,10,12745,0,0,4,-4,563.4,1,212,2,2.5,4.0,6,Leighton,3.0,27,2,122.6,125,False,513.2,0,0,0,0,2459,,59,0,1,0,12745.jpg,4.4,0,0,Baines,12.6,False,3.0,a,6,11,147.0,122,844671,3820,677049,19163,0.5,20.7,Baines,3
126,590481173863452abf32c447,4,15,548,0.0,0.0,10,59949,0,0,2,-2,308.9,4,327,2,0.0,0.0,0,Seamus,0.0,28,4,120.3,126,False,596.0,0,0,0,0,2316,Broken Leg - Unknown return date,57,0,0,0,59949.jpg,5.1,0,0,Coleman,4.3,False,23.0,i,6,11,297.0,133,945187,286,941827,9102,0.0,23.3,Coleman,3
127,590481173863452abf32c448,2,13,444,100.0,100.0,5,7645,0,0,-2,2,58.9,4,221,2,7.9,9.4,7,Phil,8.4,25,3,93.7,127,False,632.8,0,0,0,0,1891,,48,0,0,0,7645.jpg,3.9,1,0,Jagielka,7.5,False,6.0,a,6,11,245.0,89,495764,21568,278140,6712,1.8,18.5,Jagielka,3
128,590481173863452abf32c449,0,4,431,75.0,75.0,4,97299,0,0,-3,3,77.9,0,336,2,1.4,0.6,0,John,0.8,28,0,69.3,128,False,438.0,0,0,0,0,2000,Knock - 75% chance of playing,47,0,0,0,97299.jpg,2.2,0,0,Stones,14.8,False,24.0,d,10,43,174.0,58,589384,2251,1275971,24366,0.2,12.3,Stones,1
129,590481173863452abf32c44a,0,0,44,100.0,100.0,1,108824,0,0,-5,5,18.4,0,126,2,-0.5,0.0,0,Brendan,0.0,3,0,7.5,129,False,33.0,0,0,0,0,247,,40,0,0,0,108824.jpg,3.0,0,0,Galloway,0.2,False,20.0,a,19,35,25.0,9,16288,43,19665,69,0.0,2.3,Galloway,0
130,590481173863452abf32c44b,0,0,0,0.0,0.0,0,149468,0,0,-1,1,0.0,0,22,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,Season-long loan to Preston,39,0,0,0,149468.jpg,0.0,0,0,Browning,2.1,False,27.0,u,6,11,0.0,0,136339,63,116787,1560,0.0,0.0,Browning,0
131,590481173863452abf32c44c,0,0,37,100.0,100.0,0,114093,0,0,-1,1,10.7,0,53,2,1.3,2.8,0,Matthew,1.8,6,1,10.8,131,False,63.8,0,0,0,0,180,,39,0,0,0,114093.jpg,3.0,0,0,Pennington,1.0,False,38.0,a,6,11,33.0,9,48639,1160,26643,1556,0.5,2.3,Pennington,0
132,590481173863452abf32c44d,1,4,365,0.0,0.0,7,121221,0,0,-5,5,64.0,0,304,2,0.0,0.0,0,Ramiro,0.0,19,0,54.0,132,False,346.2,0,0,0,0,1543,Knee injury - Unknown return date,45,0,0,0,121221.jpg,3.0,0,0,Funes Mori,1.5,False,25.0,i,6,11,129.0,69,156964,30,206582,2671,0.0,15.3,Funes Mori,0
133,590481173863452abf32c44e,8,8,381,100.0,100.0,10,26901,0,0,-5,5,643.3,2,245,3,2.9,4.4,3,Kevin,3.4,20,4,171.3,133,False,423.6,0,0,0,0,1790,,60,0,0,0,26901.jpg,3.6,0,0,Mirallas,2.4,False,11.0,a,6,11,653.0,111,370699,1229,339764,6165,0.6,18.5,Mirallas,2
134,590481173863452abf32c44f,11,9,484,,,11,88894,0,0,-4,4,1140.8,2,654,3,2.7,4.2,3,Ross,3.2,31,4,260.5,134,False,627.8,0,0,0,0,2621,,71,0,0,0,88894.jpg,4.0,0,0,Barkley,7.2,False,8.0,a,6,11,834.0,129,709289,2175,806614,12243,0.5,18.2,Barkley,5
135,590481173863452abf32c450,2,0,233,100.0,100.0,3,43250,0,0,-4,4,355.5,0,241,3,1.6,2.6,2,Tom,2.6,27,0,63.0,135,False,207.0,0,0,0,0,1488,,51,0,0,0,43250.jpg,1.9,0,0,Cleverley,0.1,False,8.0,a,18,57,67.0,44,5652,39,11501,120,0.5,8.6,Cleverley,4
136,590481173863452abf32c451,1,0,100,0.0,0.0,0,50472,0,0,-3,3,80.4,0,365,3,0.0,0.0,0,James,0.0,10,1,28.6,136,False,119.8,0,0,0,0,613,Hamstring injury - Unknown return date,47,0,0,0,50472.jpg,1.9,0,0,McCarthy,0.2,False,16.0,i,6,11,84.0,23,6660,3,15757,69,0.0,4.9,McCarthy,2
137,590481173863452abf32c452,1,3,343,100.0,100.0,7,1632,0,0,-2,2,357.6,0,418,3,0.3,1.8,0,Gareth,0.8,26,2,104.1,137,False,467.8,0,0,0,0,1989,,43,0,0,0,1632.jpg,2.1,0,0,Barry,3.4,False,18.0,a,6,11,219.0,64,386968,495,383583,2360,0.2,14.9,Barry,10
138,590481173863452abf32c453,0,0,86,75.0,100.0,1,27707,0,0,-2,2,45.7,0,44,3,0.9,1.2,1,Darron,1.2,9,0,12.3,138,False,63.0,0,0,0,0,563,Groin Injury - 75% chance of playing,43,0,0,0,27707.jpg,1.6,0,0,Gibson,0.1,False,24.0,d,15,56,16.0,14,4108,32,6788,75,0.3,3.3,Gibson,3
139,590481173863452abf32c454,0,0,0,0.0,0.0,0,87447,0,0,-2,2,0.0,0,75,3,0.0,0.0,0,Muhamed,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Lack of match fitness - Expected back 30 Apr,43,0,0,0,87447.jpg,0.0,0,0,Besic,0.0,False,21.0,i,6,11,0.0,0,857,29,1479,20,0.0,0.0,Besic,0
140,590481173863452abf32c455,0,0,202,0.0,0.0,3,77762,0,0,-2,2,149.3,0,130,3,0.0,0.0,0,Bryan,1.0,19,0,40.0,140,False,220.8,0,0,0,0,1143,Hamstring injury - Expected back 13 May,43,0,0,0,77762.jpg,1.8,0,0,Oviedo,0.1,False,3.0,i,15,56,29.0,25,12264,7,13972,216,0.2,5.8,Oviedo,4
141,590481173863452abf32c456,0,0,53,0.0,0.0,0,94924,0,0,-6,6,150.8,0,283,3,0.0,0.0,0,Gerard,0.0,6,0,32.0,141,False,54.6,0,0,0,0,460,Joined AC Milan on loan from 23/1 until the end of the season,59,0,0,0,94924.jpg,1.2,0,0,Deulofeu,0.8,False,7.0,u,6,11,115.0,13,19177,11,133344,69,0.0,2.2,Deulofeu,1
142,590481173863452abf32c457,1,0,104,0.0,0.0,2,17349,0,0,-5,5,93.4,0,278,3,0.0,0.0,0,Aaron,0.0,5,0,22.3,142,False,78.0,0,0,0,0,509,Knock - Expected back 06 May,55,0,0,0,17349.jpg,2.0,0,0,Lennon,0.2,False,12.0,i,6,11,54.0,22,4046,5,14915,52,0.0,4.0,Lennon,0
143,590481173863452abf32c458,6,31,785,100.0,100.0,12,66749,-1,1,14,-14,626.2,6,754,4,4.5,6.0,2,Romelu,5.0,35,24,315.2,143,True,1107.4,0,0,0,0,2906,,104,0,0,0,66749.jpg,6.3,0,0,Lukaku,44.2,False,10.0,a,6,11,1419.0,207,3573118,20022,2098495,133410,0.5,19.7,Lukaku,3
144,590481173863452abf32c459,0,0,9,100.0,100.0,0,26921,0,0,-4,4,17.2,0,289,4,-0.5,1.0,0,Arouna,0.0,0,0,4.6,144,False,6.8,0,0,0,0,46,,51,0,0,0,26921.jpg,1.0,0,0,Koné,0.7,False,9.0,a,6,11,22.0,3,15773,55,69966,96,0.0,0.6,Koné,0
145,590481173863452abf32c45a,0,3,102,100.0,100.0,1,113688,0,0,-4,4,107.0,1,19,4,1.1,1.6,-2,Oumar,1.6,17,4,54.6,145,False,178.4,0,0,0,0,736,,56,0,0,0,113688.jpg,2.5,1,0,Niasse,0.4,False,24.0,a,7,88,278.0,33,47255,869,34054,5641,0.3,5.9,Niasse,3
146,590481173863452abf32c45b,0,0,0,0.0,0.0,0,12390,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Allan,0.0,0,0,0.0,146,False,0.0,0,0,0,0,0,Joined Cardiff on loan from 18/1 until the end of the season,44,0,0,0,12390.jpg,0.0,0,0,McGregor,0.0,False,1.0,u,7,88,0.0,0,429,5,1054,6,0.0,0.0,McGregor,0
147,590481173863452abf32c45c,0,4,368,100.0,100.0,4,11974,0,0,1,-1,0.3,2,0,1,2.3,2.8,6,Eldin,2.8,30,0,49.9,147,False,495.4,0,0,0,0,1710,,41,0,0,1,11974.jpg,3.7,0,68,Jakupovic,22.2,False,16.0,a,7,88,4.0,70,812511,6363,492426,9134,0.7,17.1,Jakupovic,0
148,590481173863452abf32c45d,0,0,0,75.0,75.0,0,171982,0,0,-1,1,0.0,0,0,2,-0.4,0.0,0,Brian,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,39,0,0,0,171982.jpg,0.0,0,0,Lenihan,1.2,False,31.0,d,7,88,0.0,0,73622,84,85376,909,0.0,0.0,Lenihan,0
