,team_code,gameweek,minutes,total_points,was_home,opponent_team,appearances,id,element_type,target,target_minutes,target_home,target_team,bayes_global,total_points_mean3,minutes_mean3,appearances_mean3,total_points_mean5,minutes_mean5,appearances_mean5,total_points_mean10,minutes_mean10,appearances_mean10,total_points_std10,total_points_ewma,minutes_ewma,appearances_ewma,total_points_mean_all,minutes_sum_all,total_points_sum_all,was_home_sum_all,opponent_team_sum_all,appearances_sum_all
161,11,14,926.0,36.0,26.0,299.0,13.0,6283,70,35.0,990.0,1.0,471.0,90.26575212233465,30.666666666666657,970.6666666666665,14.000000000000002,33.2,931.9999999999999,13.4,32.900000000000006,910.4999999999999,12.799999999999999,38.74025443769516,37.323714697746624,948.9311635187923,13.406315795116509,52.27808857808857,13481.0,554.0,181.0,4088.0,190.0
162,11,15,990.0,35.0,1.0,471.0,14.0,6283,70,45.0,990.0,26.0,46.0,89.97908061820178,31.999999999999996,968.6666666666666,13.666666666666668,27.199999999999996,953.8,13.8,31.599999999999998,903.8,12.799999999999997,38.2599653639206,37.08299532577427,953.1855862045799,13.46781701516217,52.362995337995336,14471.0,589.0,182.0,4559.0,204.0
163,11,16,990.0,45.0,26.0,46.0,14.0,6283,70,25.0,990.0,26.0,255.0,89.87697585009562,38.66666666666667,968.6666666666666,13.666666666666668,34.400000000000006,978.3999999999999,13.999999999999998,33.900000000000006,915.1999999999998,12.899999999999999,41.31458756931893,37.948427456730876,957.7557405976873,13.595266118957511,53.626044053985225,15461.0,634.0,208.0,4605.0,218.0
164,11,17,990.0,25.0,27.0,264.0,14.0,6899,72,73.0,987.0,1.0,224.0,92.85971190851853,34.99999999999999,989.9999999999999,14.0,33.2,977.1999999999999,13.799999999999999,33.60000000000001,930.3999999999999,13.099999999999998,40.61536260253711,36.745786127394425,961.8390425243383,13.68445275295274,52.312518853695316,16451.0,659.0,235.0,4869.0,232.0
165,11,18,987.0,73.0,1.0,224.0,13.0,6899,72,34.0,990.0,1.0,207.0,93.4603315734608,47.66666666666667,989.0,13.666666666666668,42.800000000000004,976.6,13.600000000000001,36.7,948.0,13.2,42.97301085895338,40.136409263853444,963.9715577321283,13.604840455194498,56.74984917043739,17438.0,732.0,236.0,5093.0,245.0
166,11,19,990.0,34.0,1.0,207.0,14.0,6899,72,80.0,990.0,27.0,365.0,93.14631353034251,44.00000000000001,989.0,13.666666666666664,42.400000000000006,989.4,13.799999999999999,37.800000000000004,960.7,13.600000000000001,42.986913620664275,39.606470744292444,966.9074593763133,13.672396177409261,55.90722824217406,18428.0,766.0,237.0,5300.0,259.0
167,11,20,990.0,80.0,27.0,365.0,14.0,6899,72,84.0,989.0,27.0,287.0,93.82347275129894,62.33333333333332,989.0,13.666666666666666,51.4,989.4000000000001,13.8,39.29999999999999,971.5999999999999,13.800000000000002,45.037356127286166,43.23639980089426,969.1621269434422,13.724865010590856,59.31465322173526,19418.0,846.0,264.0,5665.0,273.0
168,11,21,990.0,90.0,28.0,297.0,14.0,7526,75,65.0,991.0,1.0,155.0,98.08394699586503,66.0,989.6666666666666,13.666666666666666,59.2,989.2000000000002,13.600000000000001,46.8,983.8000000000001,13.8,49.80111645677528,52.782941969302215,971.6964026794095,14.647816324378141,65.52696525181045,20408.0,936.0,292.0,5962.0,287.0
169,11,22,991.0,65.0,1.0,155.0,14.0,7526,75,28.0,990.0,0.0,404.0,98.40144884749019,75.99999999999999,983.6666666666665,13.333333333333334,67.00000000000001,985.6,13.4,50.1,981.3999999999999,13.600000000000001,51.13128623576686,51.65951291757031,980.9677524372361,14.581836039021987,66.31831126389952,21399.0,1001.0,293.0,6117.0,301.0
170,11,23,990.0,28.0,0.0,404.0,13.0,7526,75,61.0,990.0,29.0,70.0,98.00156136329409,61.0,990.3333333333333,13.666666666666668,57.8,981.8000000000001,13.200000000000001,50.3,979.1999999999999,13.4,50.14153840271678,49.005184198637096,984.7954580735047,14.440730864120967,65.06645833563991,22389.0,1029.0,293.0,6521.0,314.0
171,11,24,990.0,61.0,29.0,70.0,14.0,7526,75,52.0,990.0,0.0,356.0,98.17552715086403,51.33333333333334,990.3333333333331,13.666666666666668,62.8,967.8000000000001,13.0,52.599999999999994,978.5999999999998,13.4,53.374641448146754,49.88260476328666,995.8999847876217,14.397883030721554,65.60789055584789,23379.0,1090.0,322.0,6591.0,328.0
172,11,25,990.0,52.0,0.0,356.0,14.0,7526,75,69.0,990.0,29.0,422.0,98.23180271755129,47.0,989.9999999999999,13.666666666666668,59.199999999999996,990.2,13.799999999999999,53.99999999999999,971.4000000000001,13.3,51.28896263089011,50.13815021174944,1001.5567838014568,14.360404924649048,66.3397996682204,24369.0,1142.0,322.0,6947.0,342.0
173,11,26,990.0,69.0,29.0,422.0,14.0,7526,75,33.0,990.0,1.0,481.0,98.57613971142709,60.66666666666668,990.0,14.0,55.0,990.2,13.799999999999999,56.29999999999999,965.5000000000001,13.200000000000001,51.66035358233364,51.46741086386695,1002.8478683112287,14.327405967043347,67.37082250230588,25359.0,1211.0,351.0,7369.0,356.0
174,11,27,990.0,33.0,1.0,481.0,14.0,7526,75,73.0,990.0,28.0,538.0,98.2616855554693,51.333333333333336,989.9999999999999,14.0,48.599999999999994,990.0000000000001,13.799999999999999,57.1,965.5,13.199999999999998,49.433640188707706,49.79006604531924,997.6657107824967,14.203131831001366,66.70897755555045,26349.0,1244.0,352.0,7850.0,370.0
175,11,28,990.0,73.0,28.0,538.0,14.0,7526,75,78.0,990.0,29.0,197.0,98.68802223990008,58.333333333333336,990.0000000000001,14.000000000000002,57.60000000000001,990.0000000000001,13.999999999999998,57.09999999999999,965.8000000000001,13.3,51.736515051165966,51.469533598809065,994.2896128908493,14.13249140338904,68.19485151251136,27339.0,1317.0,380.0,8388.0,384.0
176,11,29,990.0,78.0,29.0,197.0,14.0,7526,75,26.0,990.0,0.0,263.0,99.22990731447962,61.33333333333333,990.0,13.999999999999998,61.0,990.0000000000001,14.000000000000002,61.49999999999999,965.8,13.3,54.19960926186805,53.48540065509514,992.557832375192,14.084314330557952,70.20675420336438,28329.0,1395.0,409.0,8585.0,398.0
177,11,30,990.0,26.0,0.0,263.0,14.0,7526,75,31.0,990.0,0.0,326.0,98.71896893375205,59.00000000000001,989.9999999999999,14.0,55.8,990.0,14.0,57.499999999999986,990.0999999999999,13.9,56.77585976265169,51.31857692250116,991.6712025771471,14.050810838558524,72.50868568232158,29319.0,1421.0,409.0,8848.0,412.0
178,11,31,990.0,31.0,0.0,326.0,13.0,7526,75,53.0,990.0,29.0,237.0,98.43769717881838,44.99999999999999,989.9999999999999,13.666666666666666,48.2,989.9999999999998,13.8,51.6,990.1,13.799999999999999,54.334155256817795,49.722012672432385,990.4015043000059,13.95140291751828,71.1821152302226,30309.0,1452.0,409.0,9174.0,425.0
179,11,32,990.0,53.0,29.0,237.0,12.0,7526,75,48.0,990.0,29.0,93.0,98.59203123592326,36.66666666666667,989.9999999999999,13.0,52.199999999999996,990.0,13.4,50.4,989.9999999999999,13.600000000000003,53.45560671591761,49.91654598131779,989.3981672440009,13.781182786796688,71.2477654714943,31299.0,1505.0,438.0,9411.0,437.0
180,11,33,990.0,48.0,29.0,93.0,14.0,7526,75,47.0,990.0,1.0,568.0,98.55189323721532,44.000000000000014,990.0,13.0,47.2,990.0000000000001,13.4,52.400000000000006,990.0,13.700000000000001,54.0606581701312,49.77129106726583,988.7191870207105,13.817196380800489,71.21614259821206,32289.0,1553.0,467.0,9504.0,451.0
181,11,34,990.0,47.0,1.0,568.0,14.0,7526,75,16.0,990.0,28.0,128.0,98.53412571311932,49.333333333333336,990.0000000000001,13.333333333333334,40.999999999999986,990.0,13.4,51.0,990.0,13.700000000000001,52.24141233520983,49.57142841634106,989.8694857283307,13.853402740065391,71.51714375638298,33279.0,1600.0,468.0,10072.0,465.0
182,11,35,990.0,16.0,28.0,128.0,13.0,7526,75,25.0,990.0,1.0,466.0,97.98407110587723,36.999999999999986,990.0000000000001,13.666666666666666,38.99999999999999,990.0000000000001,13.200000000000001,47.4,990.0,13.6,50.997159686726974,47.07930298469847,989.7139812343289,13.77880032318463,70.57178395021573,34269.0,1616.0,496.0,10200.0,478.0
183,11,36,990.0,25.0,1.0,466.0,14.0,7526,75,59.0,990.0,28.0,504.0,97.53252374224938,29.333333333333332,990.0,13.666666666666666,37.8,990.0,13.399999999999999,43.00000000000001,990.0,13.599999999999996,45.55963629558002,45.46336711350914,989.6700309637744,13.801853279677207,70.44656966625202,35259.0,1641.0,497.0,10666.0,492.0
184,11,37,990.0,59.0,28.0,504.0,14.0,7397,73,,,,,94.29536513901459,33.333333333333336,990.0,13.666666666666668,39.0,990.0,13.8,45.59999999999999,990.0,13.6,46.42822765142422,46.35788377515498,987.3947887216706,13.779652471317016,68.7496230407995,36002.0,1691.0,505.0,10775.0,503.0
185,13,1,990.0,28.0,0.0,168.0,14.0,4872,63,48.0,990.0,24.0,24.0,82.8709677419355,,,,,,,,,,,28.0,990.0,14.0,14.0,990.0,28.0,0.0,168.0,14.0
186,13,2,990.0,48.0,24.0,24.0,14.0,4872,63,41.0,990.0,24.0,384.0,82.42439516129033,,,,,,,,,,,38.34643489664371,990.0,13.999999999999998,28.000000000000004,1980.0,76.0,24.0,192.0,28.0
187,13,3,990.0,41.0,24.0,384.0,14.0,4872,63,17.0,990.0,0.0,216.0,82.0628054740958,39.0,990.0,14.000000000000002,,,,,,,,39.29292536195621,990.0000000000001,14.0,32.833333333333336,2970.0,117.0,48.0,576.0,42.0
188,13,4,990.0,17.0,0.0,225.0,14.0,5439,67,73.0,990.0,25.0,75.0,84.73250747513083,35.333333333333336,990.0,14.0,,,,,,,,33.12756673869661,990.0000000000001,14.000000000000002,30.183333333333334,3960.0,134.0,48.0,801.0,56.0
189,13,5,990.0,73.0,26.0,78.0,13.0,6022,68,19.0,961.0,0.0,286.0,88.6830513217017,39.33333333333333,960.0000000000001,13.333333333333332,38.8,971.9999999999999,13.600000000000003,,,,,45.99685365488222,1015.9813868675042,14.060042407779013,43.53333333333333,4950.0,207.0,74.0,879.0,69.0
190,13,6,961.0,19.0,0.0,286.0,13.0,6022,68,51.0,990.0,26.0,338.0,88.05685422262748,36.33333333333333,980.3333333333333,13.333333333333334,36.6,948.2,13.2,,,,,39.92794945702839,1012.1047745856434,13.92856986313598,40.29047619047619,5911.0,226.0,74.0,1165.0,82.0
191,13,7,990.0,51.0,26.0,338.0,14.0,6022,68,18.0,924.0,0.0,104.0,88.10947394987954,47.66666666666667,980.3333333333334,13.333333333333336,36.8,932.8,13.0,,,,,41.54553414285877,1009.784065895662,13.97279772901061,42.010714285714286,6901.0,277.0,100.0,1503.0,96.0
192,13,8,924.0,18.0,0.0,104.0,13.0,6022,68,45.0,990.0,26.0,130.0,87.44868986179284,29.333333333333332,958.3333333333334,13.333333333333334,35.599999999999994,971.0000000000001,13.400000000000002,,,,,37.613019529578104,993.2793595199859,13.835768076527188,40.100793650793655,7825.0,295.0,100.0,1607.0,109.0
193,13,9,990.0,45.0,26.0,130.0,14.0,6022,68,31.0,967.0,0.0,442.0,87.37215708688545,38.0,968.0000000000001,13.666666666666664,41.2,971.0000000000001,13.4,,,,,38.75938153921359,993.7232529682067,13.868567200475203,41.645634920634926,8815.0,340.0,126.0,1737.0,123.0
194,13,10,967.0,31.0,0.0,442.0,13.0,6022,68,28.0,990.0,26.0,494.0,87.06319151476197,31.333333333333332,960.3333333333335,13.333333333333332,32.8,966.4000000000001,13.4,34.8,942.7,13.099999999999998,36.04309504930357,37.568367014464926,987.7290850854642,13.717575134074725,41.840981240981236,9782.0,371.0,126.0,2179.0,136.0
195,13,11,990.0,28.0,26.0,494.0,14.0,6022,68,25.0,967.0,0.0,468.0,86.61153108573993,34.66666666666667,982.3333333333334,13.666666666666664,34.599999999999994,972.1999999999999,13.6,34.1,933.7,12.999999999999996,35.01224245796531,36.49089156107746,989.3011324637397,13.762221774267111,41.41720779220779,10772.0,399.0,152.0,2673.0,150.0
196,13,12,967.0,25.0,0.0,468.0,13.0,6022,68,33.0,990.0,26.0,312.0,86.18255114923711,28.0,974.6666666666665,13.333333333333334,29.4,967.5999999999998,13.399999999999999,31.8,931.3999999999999,12.899999999999999,34.65978452978905,35.03252377597211,985.2196601563969,13.652391302854465,40.70238095238095,11739.0,424.0,152.0,3141.0,163.0
197,13,13,990.0,33.0,27.0,324.0,14.0,6624,71,27.0,990.0,0.0,405.0,89.36952238905491,28.666666666666664,982.3333333333334,13.666666666666666,32.4,980.7999999999998,13.6,34.0,975.8999999999999,13.499999999999998,37.5256382864579,34.84171604190752,985.2965121087702,13.699057310604966,40.558313908313906,12729.0,457.0,179.0,3465.0,177.0
198,13,14,990.0,27.0,0.0,405.0,14.0,6624,71,47.0,991.0,27.0,270.0,88.95136921587293,28.333333333333336,982.3333333333333,13.666666666666666,28.8,980.7999999999998,13.6,35.00000000000001,975.8999999999999,13.500000000000002,37.89850280717308,33.970872738518395,986.1947637265051,13.736915129858534,40.17051004551004,13719.0,484.0,179.0,3870.0,191.0
199,13,15,991.0,47.0,27.0,270.0,14.0,6624,71,21.0,990.0,0.0,54.0,88.92789298116486,35.66666666666667,990.3333333333334,14.0,31.799999999999997,985.4,13.600000000000001,32.300000000000004,975.8999999999999,13.500000000000002,37.133840600343376,35.644889769771964,987.3851686343563,14.021267823693064,41.79787296037296,14710.0,531.0,206.0,4140.0,205.0
200,13,16,990.0,21.0,0.0,54.0,14.0,6624,71,31.0,927.0,0.0,378.0,88.36928705860663,31.666666666666668,990.3333333333334,14.0,30.400000000000002,985.4,13.600000000000001,32.49999999999999,978.7999999999998,13.600000000000001,35.51505154541736,34.082290833645565,987.5044694862702,13.959162900518644,41.090703495850555,15700.0,552.0,206.0,4194.0,219.0
201,13,17,927.0,31.0,0.0,378.0,14.0,6624,71,16.0,990.0,27.0,162.0,88.07421813050564,33.0,969.3333333333336,13.999999999999998,31.799999999999994,977.6000000000001,14.000000000000002,30.5,972.4999999999999,13.600000000000001,35.02144548097496,33.722402632983766,981.8446229976171,13.931394367210048,41.09188662644545,16627.0,583.0,206.0,4572.0,233.0
202,13,18,990.0,16.0,27.0,162.0,14.0,6624,71,60.0,990.0,27.0,540.0,87.35762012396988,22.666666666666668,968.9999999999999,13.999999999999998,28.400000000000006,977.6,14.0,30.3,979.1,13.700000000000003,35.578690723364765,32.025142729232485,982.9503458387888,13.91916160903181,41.10282057983296,17617.0,599.0,233.0,4734.0,247.0
203,13,19,990.0,60.0,27.0,540.0,14.0,6624,71,49.0,990.0,0.0,324.0,87.64995781192516,35.666666666666664,968.9999999999999,14.0,35.00000000000001,977.5999999999999,14.000000000000002,31.8,979.0999999999999,13.700000000000001,39.86648622204764,34.62088165848158,983.797227980291,13.914744864154914,44.499460661457576,18607.0,659.0,260.0,5274.0,261.0
204,13,20,990.0,49.0,0.0,324.0,14.0,6624,71,16.0,900.0,27.0,108.0,87.70289337533177,41.66666666666667,990.0000000000001,14.0,35.400000000000006,977.3999999999999,14.000000000000002,33.60000000000001,981.4,13.799999999999999,41.44583259552162,35.86829973365684,983.901653591074,13.907042000100112,46.417680844267544,19597.0,708.0,260.0,5598.0,275.0
205,13,21,990.0,18.0,28.0,112.0,14.0,7252,74,18.0,990.0,0.0,364.0,90.57622181752255,41.66666666666667,960.0000000000001,13.666666666666666,34.4,959.4,13.8,32.4,972.4,13.7,41.6903586917508,36.10465658140719,1066.2147910964509,14.816415959053675,46.576302936829265,20587.0,726.0,288.0,5710.0,289.0
206,13,22,990.0,18.0,0.0,364.0,13.0,7252,74,26.0,990.0,0.0,84.0,90.07833427107789,26.999999999999996,930.0000000000002,13.0,31.4,953.9999999999999,13.399999999999999,31.599999999999998,965.8,13.7,41.71769521028588,34.532609720942474,1059.4020774020596,14.652246771409938,46.30149732392464,21577.0,744.0,288.0,6074.0,302.0
207,13,23,990.0,26.0,0.0,84.0,13.0,7252,74,17.0,990.0,28.0,308.0,89.77448682558398,20.666666666666664,989.9999999999999,13.333333333333332,33.0,936.0,13.0,30.700000000000006,956.8000000000001,13.499999999999998,40.189409451799726,33.797762293681146,1053.335723948206,14.50666430961961,46.233657827679565,22567.0,770.0,288.0,6158.0,315.0
208,13,24,990.0,17.0,29.0,319.0,13.0,7897,76,16.0,990.0,0.0,464.0,92.81376136573762,20.333333333333332,990.0000000000001,13.000000000000002,24.0,918.0,12.599999999999998,29.50000000000001,947.8,13.299999999999999,38.526830529623865,32.395536715752144,1047.9114768138027,14.376874984975212,45.71909848941684,23557.0,787.0,317.0,6477.0,328.0
209,13,25,990.0,16.0,0.0,464.0,14.0,7897,76,50.0,991.0,29.0,261.0,92.24135728559729,19.666666666666668,990.0,13.333333333333334,19.0,990.0000000000001,13.4,26.2,938.7000000000002,13.2,31.94514442923227,31.054368527443796,1043.234580316127,14.346238671359982,44.565093547887315,24547.0,803.0,317.0,6941.0,342.0
210,13,26,991.0,50.0,29.0,261.0,14.0,7897,76,48.0,990.0,29.0,203.0,92.33585609848343,27.666666666666664,990.3333333333334,13.666666666666666,25.399999999999995,990.2,13.4,28.9,929.8,13.100000000000001,35.167064544980065,32.56381134215209,1038.901239776152,14.314744210840512,45.34357481067065,25538.0,853.0,346.0,7202.0,356.0
211,13,27,990.0,48.0,29.0,203.0,13.0,7897,76,47.0,990.0,0.0,580.0,92.45896629473441,38.00000000000001,990.3333333333334,13.666666666666664,31.4,990.2000000000002,13.400000000000002,30.1,927.0999999999999,12.900000000000002,34.12360909485772,34.0660364861069,1034.9389097730214,14.211129843007743,46.15285310208853,26528.0,901.0,375.0,7405.0,369.0
212,13,28,990.0,47.0,0.0,580.0,14.0,7897,76,69.0,990.0,29.0,406.0,92.42319046696188,48.33333333333333,990.3333333333333,13.666666666666666,35.6,990.2,13.600000000000001,32.699999999999996,918.0999999999999,12.800000000000002,35.25199924280025,35.269612990767214,1031.3704881620206,14.19503389288961,47.26366270510772,27518.0,948.0,375.0,7985.0,383.0
213,13,29,990.0,69.0,29.0,406.0,14.0,7897,76,71.0,990.0,29.0,435.0,92.83211522019154,54.666666666666664,989.9999999999999,13.666666666666668,46.0,990.2,13.8,32.599999999999994,909.1000000000001,12.700000000000001,34.45077716482737,38.34930635856784,1028.111658806837,14.180328952497012,50.60710196387902,28508.0,1017.0,404.0,8391.0,397.0
214,13,30,990.0,71.0,29.0,435.0,14.0,7897,76,31.0,990.0,0.0,174.0,93.29094789919519,62.333333333333336,989.9999999999999,14.0,57.00000000000001,990.1999999999998,13.8,38.0,990.1000000000001,13.6,37.23520619052893,40.80755461911814,1024.6777835999899,14.166865531267753,52.67375478003151,29498.0,1088.0,433.0,8826.0,411.0
215,13,31,990.0,31.0,0.0,174.0,14.0,7897,76,38.0,990.0,0.0,145.0,92.99800458759752,57.00000000000001,990.0,14.0,53.2,990.0000000000001,13.8,39.3,990.1,13.600000000000001,38.74351935900979,39.8832323718381,1017.779313455681,14.104796676547332,51.87735966157926,30488.0,1119.0,433.0,9000.0,425.0
216,13,32,990.0,38.0,0.0,145.0,14.0,7897,76,19.0,990.0,0.0,29.0,92.8233909204857,46.66666666666667,990.0,13.999999999999998,51.20000000000001,990.0000000000001,14.000000000000002,41.3,990.1000000000001,13.7,38.990019146434925,39.67803891674611,1016.1544150851894,14.100457277394352,51.64359147423664,31478.0,1157.0,433.0,9145.0,439.0
217,13,33,990.0,19.0,0.0,29.0,13.0,7897,76,61.0,990.0,0.0,551.0,92.42666553728635,29.33333333333333,990.0,13.666666666666668,45.6,989.9999999999999,13.799999999999999,40.6,990.1000000000003,13.7,39.38962317320064,38.08701723296936,1014.5586690020599,14.021053149883867,50.97080804757391,32468.0,1176.0,433.0,9174.0,452.0
218,13,34,990.0,61.0,0.0,551.0,13.0,7897,76,78.0,990.0,29.0,522.0,92.74678087358132,39.333333333333336,990.0,13.333333333333334,44.000000000000014,990.0000000000001,13.6,45.0,990.1000000000003,13.700000000000001,40.39115098316237,39.77643748935488,1013.0159590444753,13.947485350250552,52.122790916262026,33458.0,1237.0,433.0,9725.0,465.0
219,13,35,990.0,78.0,29.0,522.0,14.0,7897,76,24.0,990.0,0.0,290.0,93.30298570085638,52.66666666666667,990.0,13.333333333333334,45.400000000000006,990.0,13.6,51.2,990.0999999999999,13.700000000000001,41.07481480184447,42.7320467137269,1011.5870911918934,13.954518056617118,53.75491168591347,34448.0,1315.0,462.0,10247.0,479.0
220,13,36,990.0,24.0,0.0,290.0,14.0,7897,76,19.0,990.0,29.0,493.0,92.90731634107469,54.33333333333334,989.9999999999999,13.666666666666666,44.0,990.0000000000001,13.600000000000001,48.6,989.9999999999998,13.700000000000001,41.519860482780935,41.32150745856178,1010.2060925611955,13.960412648826239,53.01567152825422,35438.0,1339.0,462.0,10537.0,493.0
221,13,37,990.0,19.0,29.0,493.0,14.0,7897,76,,,,,92.48900604820632,40.333333333333336,990.0000000000001,14.0,40.20000000000002,990.0000000000002,13.6,45.699999999999996,989.9999999999998,13.8,42.74701849205806,39.7395701128981,1008.9352737932253,13.96538862305008,52.549356339926426,36428.0,1358.0,491.0,11030.0,507.0
222,14,1,990.0,57.0,0.0,29.0,14.0,7354,77,20.0,990.0,0.0,87.0,100.83870967741936,,,,,,,,,,,57.0,990.0,14.0,28.5,990.0,57.0,0.0,29.0,14.0
223,14,2,990.0,20.0,0.0,87.0,14.0,7354,77,33.0,991.0,0.0,493.0,99.9546370967742,,,,,,,,,,,37.859095441209156,990.0,14.000000000000002,28.0,1980.0,77.0,0.0,116.0,28.0
224,14,3,991.0,33.0,0.0,493.0,14.0,7354,77,62.0,991.0,29.0,232.0,99.41232893450638,36.66666666666667,990.3333333333334,13.999999999999998,,,,,,,,36.12592239814687,990.356686355317,14.0,30.583333333333336,2971.0,110.0,0.0,609.0,42.0
225,14,4,991.0,62.0,29.0,232.0,14.0,7354,77,44.0,990.0,0.0,116.0,99.57402392041861,38.333333333333336,990.6666666666669,14.0,,,,,,,,43.281688851916364,990.534601961381,13.999999999999998,39.01666666666666,3962.0,172.0,29.0,841.0,56.0
226,14,5,990.0,44.0,0.0,120.0,14.0,7936,80,70.0,990.0,30.0,210.0,102.89994219095264,46.33333333333333,990.6666666666665,14.0,43.199999999999996,990.4000000000001,14.000000000000004,,,,,43.44592327471315,990.412370746137,14.000000000000002,41.01666666666666,4952.0,216.0,29.0,961.0,70.0
227,14,6,990.0,70.0,30.0,210.0,14.0,7936,80,45.0,990.0,0.0,480.0,103.29328691153881,58.666666666666664,990.3333333333333,14.0,45.8,990.3999999999999,14.000000000000002,,,,,48.67227963930885,990.3312082001391,14.000000000000002,47.628571428571426,5942.0,286.0,59.0,1171.0,84.0
228,14,7,990.0,45.0,0.0,480.0,14.0,7936,80,51.0,990.0,30.0,330.0,103.15689444696798,52.99999999999999,990.0,14.0,50.8,990.3999999999999,14.0,,,,,48.03257151738522,990.2735120014595,14.000000000000002,48.50833333333333,6932.0,331.0,59.0,1651.0,98.0
229,14,8,990.0,51.0,30.0,330.0,14.0,7936,80,46.0,991.0,30.0,570.0,103.16488045129685,55.333333333333336,989.9999999999999,14.0,54.400000000000006,990.2,14.0,,,,,48.499432610572676,990.2304807665874,13.999999999999998,50.822222222222216,7922.0,382.0,89.0,1981.0,112.0
230,14,9,991.0,46.0,30.0,570.0,14.0,7936,80,56.0,991.0,0.0,150.0,103.0651182345648,47.33333333333332,990.3333333333334,14.0,51.199999999999996,990.1999999999999,14.000000000000002,,,,,48.138788914169105,990.3415148707348,13.999999999999998,51.15555555555555,8913.0,428.0,119.0,2551.0,126.0
231,14,10,991.0,56.0,0.0,150.0,14.0,7936,80,82.0,990.0,30.0,540.0,103.21288375593716,50.99999999999999,990.6666666666667,14.0,53.60000000000001,990.4000000000001,14.000000000000002,48.400000000000006,990.4000000000002,14.0,49.26658351605253,49.19167249280066,990.4297084291835,14.0,53.39267676767677,9904.0,484.0,119.0,2701.0,140.0
232,14,11,990.0,82.0,30.0,540.0,14.0,7936,80,49.0,991.0,0.0,390.0,103.90079889256441,61.333333333333336,990.6666666666667,14.000000000000002,55.99999999999999,990.4000000000001,14.000000000000002,50.800000000000004,990.0,13.900000000000002,49.92668654829766,53.358700923166836,990.5704536351685,14.048671389500635,57.676226551226556,10894.0,566.0,149.0,3241.0,154.0
233,14,12,991.0,49.0,0.0,390.0,13.0,7936,80,66.0,990.0,30.0,450.0,103.97235926829681,62.33333333333333,990.6666666666667,13.666666666666666,56.80000000000001,990.5999999999999,13.8,53.7,990.0999999999999,13.8,50.47936767199233,52.83508175010749,990.5943933015797,13.917566956085285,58.20407925407926,11885.0,615.0,149.0,3631.0,167.0
234,14,13,991.0,67.0,31.0,465.0,14.0,8539,83,42.0,990.0,0.0,62.0,107.81373182125473,65.66666666666666,990.3333333333334,13.333333333333332,59.80000000000001,990.6,13.6,57.0,990.0,13.7,52.13861636325351,55.31496984037024,991.5088558645156,14.809471365171367,60.6055611055611,12876.0,682.0,180.0,4096.0,181.0
235,14,14,990.0,42.0,0.0,62.0,12.0,8539,83,35.0,990.0,31.0,620.0,107.79818433250144,52.33333333333332,990.3333333333334,12.666666666666666,59.0,990.4000000000001,13.2,55.10000000000001,990.3000000000001,13.600000000000001,52.38131394232287,53.46650602123822,990.9235483188294,14.093763649171235,60.73348318348317,13866.0,724.0,180.0,4158.0,193.0
236,14,15,990.0,35.0,31.0,620.0,12.0,8539,83,77.0,991.0,0.0,372.0,107.62263133776116,48.000000000000014,990.3333333333333,12.666666666666668,54.800000000000004,990.2,12.799999999999999,54.20000000000001,990.3000000000001,13.4,51.14470623255887,51.42896562346874,990.6961675314867,13.752316263633855,60.23721694971696,14856.0,759.0,211.0,4778.0,205.0
237,14,16,991.0,77.0,0.0,372.0,14.0,8539,83,60.0,991.0,0.0,186.0,108.1398484349755,51.33333333333334,990.3333333333333,12.666666666666666,53.800000000000004,990.4000000000002,12.799999999999999,54.9,990.3999999999999,13.4,54.79513540975583,53.946371807017826,990.7391915276125,13.739098994195533,63.99843759181994,15847.0,836.0,211.0,5150.0,219.0
238,14,17,991.0,60.0,0.0,186.0,14.0,8539,83,51.0,990.0,31.0,434.0,108.36198027403168,57.33333333333334,990.6666666666666,13.333333333333334,56.20000000000001,990.6000000000001,13.199999999999998,56.400000000000006,990.4999999999999,13.399999999999999,55.59004926552494,54.49914750415816,990.7218222467775,13.731467550655298,65.3435908046202,16838.0,896.0,211.0,5336.0,233.0
239,14,18,990.0,51.0,31.0,434.0,14.0,8539,83,59.0,990.0,31.0,310.0,108.36481370649544,62.66666666666667,990.6666666666666,14.000000000000002,53.00000000000001,990.4000000000001,13.2,56.4,990.4999999999999,13.399999999999999,55.83852267760529,54.15009866259018,990.6262132421245,13.736376706867064,65.3541098478405,17828.0,947.0,242.0,5770.0,247.0
240,14,19,990.0,59.0,31.0,310.0,13.0,8539,83,30.0,990.0,0.0,465.0,108.61708865892409,56.66666666666667,990.3333333333334,13.666666666666666,56.40000000000001,990.4,13.399999999999999,57.7,990.4,13.299999999999999,57.45412985932175,54.5803037183651,990.5496510342056,13.655560741170245,66.25707153183933,18818.0,1006.0,273.0,6080.0,260.0
241,14,20,990.0,30.0,0.0,465.0,14.0,8539,83,30.0,990.0,0.0,341.0,108.19837851685274,46.666666666666664,990.0,13.666666666666666,55.40000000000001,990.4,13.799999999999999,55.1,990.3,13.299999999999999,55.059500419730725,52.37619607722555,990.4866382645022,13.676967065226311,65.21683433525537,19808.0,1036.0,273.0,6545.0,274.0
242,14,21,990.0,30.0,0.0,341.0,12.0,8539,83,38.0,991.0,31.0,496.0,107.90084300149837,39.66666666666666,990.0,13.0,45.99999999999999,990.1999999999999,13.4,49.900000000000006,990.3,13.1,50.2485705003714,50.41513417885272,990.4337569169094,13.52376999305218,64.89026412184306,20798.0,1066.0,273.0,6886.0,286.0
